id_colaborador,mes,departamento,nivel_cargo,regional,sexo,tipo_contrato,status,turnover,salario,faltas,absenteismo_pct,horas_extras,nota_desempenho,engajamento
412,2026-04,Last Mile,Estrategico,Centro-Oeste,Masculino,CLT,Ativo,Não,14996,2,4.93,19,4.6,97
412,2026-05,Last Mile,Estrategico,Centro-Oeste,Masculino,CLT,Ativo,Não,14996,2,4.58,29,3.9,94
412,2026-06,Last Mile,Estrategico,Centro-Oeste,Masculino,CLT,Ativo,Não,14996,3,4.58,44,3.8,84
412,2026-07,Last Mile,Estrategico,Centro-Oeste,Masculino,CLT,Ativo,Não,14996,2,4.34,44,3.9,73
413,2024-08,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,3.67,0,3.6,93
413,2024-09,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,2.95,0,3.2,90
413,2024-10,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,2.84,0,3.3,96
413,2024-11,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,3.01,0,3.4,100
413,2024-12,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,3.04,0,3.7,100
413,2025-01,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,2.56,0,3.8,100
413,2025-02,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,2.29,0,4.0,100
413,2025-03,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,2.13,2,3.9,100
413,2025-04,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,1.92,0,3.9,100
413,2025-05,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,1.93,6,4.1,100
413,2025-06,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,2.19,8,4.2,100
413,2025-07,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,1.64,11,4.1,100
413,2025-08,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,1.42,7,4.6,100
413,2025-09,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,1.85,8,4.3,100
413,2025-10,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,1.49,14,4.4,99
413,2025-11,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,1.61,13,4.4,98
413,2025-12,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,1.75,19,4.5,97
413,2026-01,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,1.32,22,4.5,94
413,2026-02,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,1.4,27,4.5,96
413,2026-03,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,1.36,29,4.0,92
413,2026-04,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,1.28,33,4.5,87
413,2026-05,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,1.63,26,4.2,94
413,2026-06,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,1.83,17,4.0,100
413,2026-07,Atendimento,Tatico,Sudeste,Masculino,CLT,Ativo,Não,3517,0,1.79,11,4.4,100
414,2024-08,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,6,2.37,40,3.9,52
414,2024-09,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,6,2.26,42,3.8,61
414,2024-10,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,5,2.09,43,3.7,65
414,2024-11,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,5,2.58,34,3.5,57
414,2024-12,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,5,2.69,30,3.6,60
414,2025-01,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,3,2.58,32,3.6,61
414,2025-02,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,4,2.53,25,3.7,60
414,2025-03,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,3,3.01,21,3.6,46
414,2025-04,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,2,3.09,27,3.4,46
414,2025-05,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,1,3.14,28,3.9,49
414,2025-06,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,0,2.58,24,4.0,57
414,2025-07,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,1,2.68,29,4.1,48
414,2025-08,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,0,3.0,27,4.2,46
414,2025-09,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,0,2.95,20,4.3,49
414,2025-10,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,0,3.23,20,4.2,46
414,2025-11,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,0,3.21,14,4.5,51
414,2025-12,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,0,2.8,22,4.4,55
414,2026-01,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,0,2.45,25,4.1,57
414,2026-02,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,0,2.46,25,4.0,56
414,2026-03,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,1,2.51,22,4.2,56
414,2026-04,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,1,2.46,22,4.3,48
414,2026-05,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,0,2.43,22,4.5,49
414,2026-06,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,2,2.59,20,4.0,50
414,2026-07,Operações,Tatico,Sudeste,Masculino,CLT,Ativo,Não,9812,1,2.55,18,4.0,50
415,2024-08,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,1.08,0,3.1,95
415,2024-09,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,1.17,0,3.3,93
415,2024-10,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,1.02,0,3.2,86
415,2024-11,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,1.21,0,3.5,84
415,2024-12,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,0.85,0,3.2,75
415,2025-01,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,0.85,0,3.3,76
415,2025-02,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,0.41,0,3.2,76
415,2025-03,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,0.49,0,3.4,76
415,2025-04,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,0.84,0,3.8,72
415,2025-05,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,1.18,0,3.9,67
415,2025-06,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,0.52,0,3.7,72
415,2025-07,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,0.41,0,3.6,76
415,2025-08,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,0.02,0,3.4,74
415,2025-09,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,0.12,0,3.2,83
415,2025-10,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,0.18,0,3.0,73
415,2025-11,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,0.55,3,2.7,77
415,2025-12,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,0.68,6,2.4,78
415,2026-01,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,0.87,9,2.6,77
415,2026-02,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,0.67,8,1.9,78
415,2026-03,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,1.38,0,1.8,86
415,2026-04,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,1.77,0,2.4,85
415,2026-05,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,1.51,1,2.8,87
415,2026-06,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,1.5,0,2.6,77
415,2026-07,Financeiro,Tatico,Sul,Feminino,Aprendiz,Ativo,Não,3155,0,1.48,0,3.0,74
416,2024-08,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,5,3.36,0,4.1,55
416,2024-09,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,5,3.6,0,3.9,57
416,2024-10,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,7,3.35,0,4.1,53
416,2024-11,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,7,3.06,0,4.0,49
416,2024-12,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,7,2.68,0,3.8,45
416,2025-01,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,7,2.7,0,4.0,45
416,2025-02,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,6,2.65,0,3.8,43
416,2025-03,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,6,2.89,8,3.9,41
416,2025-04,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,6,2.62,14,4.0,40
416,2025-05,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,6,2.49,17,4.2,48
416,2025-06,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,6,2.58,6,4.4,49
416,2025-07,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,8,2.72,11,4.4,55
416,2025-08,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,7,2.7,15,4.4,65
416,2025-09,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,7,3.11,12,4.2,75
416,2025-10,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,7,3.16,5,3.8,69
416,2025-11,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,7,3.16,14,4.1,68
416,2025-12,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,7,3.08,17,3.9,76
416,2026-01,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,7,3.21,9,3.7,80
416,2026-02,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,7,2.68,15,3.4,86
416,2026-03,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,5,2.92,19,3.2,95
416,2026-04,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,4,2.38,27,3.1,96
416,2026-05,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,3,2.33,17,2.9,97
416,2026-06,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,4,2.44,15,3.0,91
416,2026-07,Operações,Operacional,Sudeste,Feminino,CLT,Ativo,Não,2519,3,1.95,22,2.9,81
417,2024-08,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,0,2.8,84,4.5,94
417,2024-09,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,0,3.07,81,4.5,90
417,2024-10,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,0,2.94,79,4.7,91
417,2024-11,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,0,3.07,79,4.3,89
417,2024-12,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,0,2.66,79,3.7,89
417,2025-01,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,0,2.62,74,4.2,85
417,2025-02,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,0,2.38,63,4.6,80
417,2025-03,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,0,3.18,63,5.0,76
417,2025-04,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,0,3.47,57,4.8,81
417,2025-05,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,0,3.39,47,5.0,89
417,2025-06,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,0,3.22,40,4.8,92
417,2025-07,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,0,2.55,40,4.7,92
417,2025-08,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,0,2.54,45,4.5,90
417,2025-09,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,0,2.4,45,4.4,97
417,2025-10,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,2,2.47,44,4.1,95
417,2025-11,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,2,2.58,38,4.5,85
417,2025-12,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,1,2.45,47,4.3,79
417,2026-01,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,2,2.35,46,4.2,74
417,2026-02,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,2,2.32,39,4.2,66
417,2026-03,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,2,2.56,41,4.1,63
417,2026-04,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,2,2.42,33,4.3,59
417,2026-05,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,1,2.49,27,4.0,56
417,2026-06,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,1,2.36,24,4.1,60
417,2026-07,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2432,2,3.68,22,3.7,62
418,2025-05,RH,Tatico,Sul,Masculino,CLT,Ativo,Não,5616,0,5.9,36,3.4,83
418,2025-06,RH,Tatico,Sul,Masculino,CLT,Ativo,Não,5616,0,5.84,25,3.5,85
418,2025-07,RH,Tatico,Sul,Masculino,CLT,Ativo,Não,5616,1,5.82,28,3.5,90
418,2025-08,RH,Tatico,Sul,Masculino,CLT,Ativo,Não,5616,2,5.54,18,3.8,83
418,2025-09,RH,Tatico,Sul,Masculino,CLT,Ativo,Não,5616,2,5.27,16,3.5,81
418,2025-10,RH,Tatico,Sul,Masculino,CLT,Ativo,Não,5616,3,5.21,19,3.7,85
418,2025-11,RH,Tatico,Sul,Masculino,CLT,Ativo,Não,5616,2,4.65,11,4.0,85
418,2025-12,RH,Tatico,Sul,Masculino,CLT,Ativo,Não,5616,3,4.7,20,4.5,83
418,2026-01,RH,Tatico,Sul,Masculino,CLT,Ativo,Não,5616,3,4.45,15,4.3,84
418,2026-02,RH,Tatico,Sul,Masculino,CLT,Ativo,Não,5616,2,3.97,9,4.4,83
418,2026-03,RH,Tatico,Sul,Masculino,CLT,Ativo,Não,5616,4,3.77,13,4.0,85
418,2026-04,RH,Tatico,Sul,Masculino,CLT,Ativo,Não,5616,4,4.47,16,4.0,86
418,2026-05,RH,Tatico,Sul,Masculino,CLT,Ativo,Não,5616,4,3.7,26,3.8,88
418,2026-06,RH,Tatico,Sul,Masculino,CLT,Ativo,Não,5616,3,3.86,22,3.7,83
418,2026-07,RH,Tatico,Sul,Masculino,CLT,Ativo,Não,5616,3,2.89,34,3.1,82
419,2024-08,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,0,0.78,9,3.5,72
419,2024-09,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,0,1.18,13,3.6,74
419,2024-10,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,2,1.27,11,3.7,75
419,2024-11,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,1,1.63,19,3.7,76
419,2024-12,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,1,1.76,10,3.9,80
419,2025-01,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,2,1.57,0,4.1,90
419,2025-02,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,2,1.31,0,3.7,95
419,2025-03,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,1,1.13,3,4.1,93
419,2025-04,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,1,1.23,0,3.7,89
419,2025-05,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,1,1.23,0,3.9,95
419,2025-06,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,1,1.38,3,3.9,86
419,2025-07,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,0,1.87,10,4.3,86
419,2025-08,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,0,1.86,3,4.0,84
419,2025-09,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,0,2.16,6,4.1,88
419,2025-10,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,0,2.59,6,4.2,82
419,2025-11,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,0,2.55,3,4.4,80
419,2025-12,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,1,3.07,0,3.8,77
419,2026-01,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,0,2.71,3,3.3,76
419,2026-02,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,1,2.77,6,3.3,75
419,2026-03,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,1,3.03,5,3.1,72
419,2026-04,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,2,3.6,15,3.3,66
419,2026-05,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,2,3.6,21,3.2,70
419,2026-06,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,3,3.81,20,2.8,78
419,2026-07,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2329,2,3.57,31,3.2,75
420,2024-08,Centro de Distribuição,Operacional,Sudeste,Masculino,CLT,Inativo,Não,2372,0,2.8,14,4.1,100
420,2024-09,Centro de Distribuição,Operacional,Sudeste,Masculino,CLT,Inativo,Não,2372,0,2.29,1,4.1,100
420,2024-10,Centro de Distribuição,Operacional,Sudeste,Masculino,CLT,Inativo,Não,2372,0,2.34,3,3.8,100
420,2024-11,Centro de Distribuição,Operacional,Sudeste,Masculino,CLT,Inativo,Não,2372,0,1.74,4,4.0,100
420,2024-12,Centro de Distribuição,Operacional,Sudeste,Masculino,CLT,Inativo,Não,2372,0,1.33,8,4.0,100
420,2025-01,Centro de Distribuição,Operacional,Sudeste,Masculino,CLT,Inativo,Não,2372,0,1.67,21,4.0,100
420,2025-02,Centro de Distribuição,Operacional,Sudeste,Masculino,CLT,Inativo,Não,2372,0,1.81,21,3.6,100
420,2025-03,Centro de Distribuição,Operacional,Sudeste,Masculino,CLT,Inativo,Não,2372,0,1.73,17,3.8,100
420,2025-04,Centro de Distribuição,Operacional,Sudeste,Masculino,CLT,Inativo,Não,2372,0,1.66,21,4.1,100
420,2025-05,Centro de Distribuição,Operacional,Sudeste,Masculino,CLT,Inativo,Não,2372,0,2.09,18,3.8,100
420,2025-06,Centro de Distribuição,Operacional,Sudeste,Masculino,CLT,Inativo,Não,2372,0,1.79,18,3.6,97
420,2025-07,Centro de Distribuição,Operacional,Sudeste,Masculino,CLT,Inativo,Não,2372,0,1.74,14,4.5,100
420,2025-08,Centro de Distribuição,Operacional,Sudeste,Masculino,CLT,Inativo,Não,2372,0,2.01,16,4.6,99
420,2025-09,Centro de Distribuição,Operacional,Sudeste,Masculino,CLT,Inativo,Não,2372,1,1.73,20,4.8,99
420,2025-10,Centro de Distribuição,Operacional,Sudeste,Masculino,CLT,Inativo,Não,2372,1,1.65,19,4.8,100
420,2025-11,Centro de Distribuição,Operacional,Sudeste,Masculino,CLT,Inativo,Sim,2372,1,1.43,23,4.4,100
421,2025-02,Atendimento,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,5796,0,0.82,47,4.0,30
421,2025-03,Atendimento,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,5796,1,1.12,43,3.7,32
421,2025-04,Atendimento,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,5796,1,0.78,46,3.7,25
421,2025-05,Atendimento,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,5796,1,0.77,43,3.7,31
421,2025-06,Atendimento,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,5796,1,0.94,45,3.7,38
421,2025-07,Atendimento,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,5796,1,1.0,53,3.3,46
421,2025-08,Atendimento,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,5796,1,0.86,41,3.3,39
421,2025-09,Atendimento,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,5796,0,1.52,43,3.1,36
421,2025-10,Atendimento,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,5796,0,1.61,43,2.7,45
421,2025-11,Atendimento,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,5796,0,1.86,41,2.5,45
421,2025-12,Atendimento,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,5796,0,1.5,49,2.9,49
421,2026-01,Atendimento,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,5796,0,1.32,55,2.8,45
421,2026-02,Atendimento,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,5796,0,1.53,55,2.9,50
421,2026-03,Atendimento,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,5796,0,1.67,53,3.0,45
421,2026-04,Atendimento,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,5796,1,1.76,59,3.0,50
421,2026-05,Atendimento,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,5796,1,1.45,53,3.5,63
421,2026-06,Atendimento,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,5796,2,1.69,64,3.3,67
421,2026-07,Atendimento,Tatico,Centro-Oeste,Masculino,CLT,Ativo,Não,5796,2,1.81,59,3.0,63
422,2024-08,Operações,Operacional,Centro-Oeste,Masculino,CLT,Inativo,Não,2276,7,3.66,10,4.1,97
422,2024-09,Operações,Operacional,Centro-Oeste,Masculino,CLT,Inativo,Não,2276,8,4.04,11,4.2,100
422,2024-10,Operações,Operacional,Centro-Oeste,Masculino,CLT,Inativo,Não,2276,7,3.62,16,4.2,96
422,2024-11,Operações,Operacional,Centro-Oeste,Masculino,CLT,Inativo,Sim,2276,5,3.43,8,4.0,90
423,2025-06,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2735,7,4.09,22,3.5,53
423,2025-07,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2735,7,3.98,23,3.4,52
423,2025-08,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2735,7,3.71,33,3.3,50
423,2025-09,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2735,7,3.86,25,3.7,52
423,2025-10,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2735,6,4.08,22,3.6,53
423,2025-11,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2735,5,3.91,19,3.9,50
423,2025-12,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2735,5,3.46,17,4.3,59
423,2026-01,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2735,5,3.45,9,4.0,57
423,2026-02,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2735,4,3.11,13,4.1,61
423,2026-03,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2735,5,3.01,11,4.1,56
423,2026-04,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2735,5,3.05,13,4.3,63
423,2026-05,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2735,2,3.55,13,4.3,66
423,2026-06,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2735,2,3.25,22,4.2,64
423,2026-07,Operações,Operacional,Sudeste,Masculino,CLT,Ativo,Não,2735,2,3.16,21,4.1,67
424,2024-08,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2866,6,1.34,43,4.0,89
424,2024-09,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2866,8,1.27,37,4.0,92
424,2024-10,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2866,8,1.41,35,4.2,95
424,2024-11,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2866,7,1.28,38,4.3,91
424,2024-12,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2866,7,0.79,45,4.3,96
424,2025-01,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2866,8,0.85,52,4.4,97
424,2025-02,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2866,8,1.69,47,4.3,98
424,2025-03,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2866,8,1.78,44,4.5,93
424,2025-04,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2866,7,1.65,29,4.6,92
424,2025-05,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2866,8,2.06,34,4.7,95
424,2025-06,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2866,8,1.49,43,4.5,90
424,2025-07,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2866,8,1.25,33,4.8,94
424,2025-08,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2866,7,1.78,31,4.8,99
424,2025-09,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2866,7,1.76,35,4.7,100
424,2025-10,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2866,5,2.01,38,4.1,100
424,2025-11,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2866,5,2.17,31,4.1,100
424,2025-12,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2866,6,1.93,32,4.5,100
424,2026-01,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2866,6,2.52,28,4.5,100
424,2026-02,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2866,5,2.48,26,4.2,100
424,2026-03,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2866,4,3.03,28,4.2,99
424,2026-04,Centro de Distribuição,Operacional,Centro-Oeste,Feminino,CLT,Ativo,Não,2866,5,2.56,31,3.9,98
